n,x,v
7309,-0.0655347,0.251346
7310,-0.0652834,0.251989
7311,-0.0650314,0.252629
7312,-0.0647788,0.253266
7313,-0.0645255,0.253901
7314,-0.0642716,0.254534
7315,-0.0640171,0.255164
7316,-0.0637619,0.255792
7317,-0.0635061,0.256417
7318,-0.0632497,0.257039
7319,-0.0629927,0.257659
7320,-0.062735,0.258277
7321,-0.0624767,0.258892
7322,-0.0622178,0.259504
7323,-0.0619583,0.260114
7324,-0.0616982,0.260722
7325,-0.0614375,0.261327
7326,-0.0611762,0.261929
7327,-0.0609142,0.262529
7328,-0.0606517,0.263126
7329,-0.0603886,0.26372
7330,-0.0601249,0.264313
7331,-0.0598605,0.264902
7332,-0.0595956,0.265489
7333,-0.0593302,0.266073
7334,-0.0590641,0.266655
7335,-0.0587974,0.267234
7336,-0.0585302,0.26781
7337,-0.0582624,0.268384
7338,-0.057994,0.268956
7339,-0.057725,0.269524
7340,-0.0574555,0.27009
7341,-0.0571854,0.270653
7342,-0.0569148,0.271214
7343,-0.0566436,0.271772
7344,-0.0563718,0.272327
7345,-0.0560995,0.27288
7346,-0.0558266,0.27343
7347,-0.0555532,0.273978
7348,-0.0552792,0.274522
7349,-0.0550047,0.275064
7350,-0.0547296,0.275604
7351,-0.054454,0.27614
7352,-0.0541778,0.276674
7353,-0.0539012,0.277205
7354,-0.053624,0.277734
7355,-0.0533462,0.27826
7356,-0.053068,0.278783
7357,-0.0527892,0.279303
7358,-0.0525099,0.279821
7359,-0.0522301,0.280336
7360,-0.0519497,0.280848
7361,-0.0516689,0.281357
7362,-0.0513875,0.281864
7363,-0.0511057,0.282368
7364,-0.0508233,0.282869
7365,-0.0505404,0.283367
7366,-0.0502571,0.283863
7367,-0.0499732,0.284356
7368,-0.0496888,0.284846
7369,-0.049404,0.285333
7370,-0.0491187,0.285817
7371,-0.0488328,0.286299
7372,-0.0485465,0.286778
7373,-0.0482598,0.287254
7374,-0.0479725,0.287727
7375,-0.0476848,0.288198
7376,-0.0473966,0.288665
7377,-0.0471079,0.28913
7378,-0.0468188,0.289592
7379,-0.0465292,0.290051
7380,-0.0462391,0.290507
7381,-0.0459486,0.290961
7382,-0.0456577,0.291411
7383,-0.0453663,0.291859
7384,-0.0450744,0.292304
7385,-0.0447821,0.292746
7386,-0.0444894,0.293185
7387,-0.0441962,0.293622
7388,-0.0439026,0.294055
7389,-0.0436085,0.294486
7390,-0.043314,0.294913
7391,-0.0430191,0.295338
7392,-0.0427238,0.29576
7393,-0.042428,0.296179
7394,-0.0421318,0.296595
7395,-0.0418352,0.297008
7396,-0.0415382,0.297418
7397,-0.0412408,0.297826
7398,-0.040943,0.29823
7399,-0.0406447,0.298632
7400,-0.0403461,0.29903
7401,-0.0400471,0.299426
7402,-0.0397477,0.299819
7403,-0.0394478,0.300209
7404,-0.0391476,0.300596
7405,-0.038847,0.30098
7406,-0.0385461,0.301361
7407,-0.0382447,0.301739
7408,-0.037943,0.302114
7409,-0.0376408,0.302486
7410,-0.0373384,0.302855
7411,-0.0370355,0.303221
7412,-0.0367323,0.303584
7413,-0.0364287,0.303945
7414,-0.0361247,0.304302
7415,-0.0358204,0.304656
7416,-0.0355158,0.305008
7417,-0.0352108,0.305356
7418,-0.0349054,0.305701
7419,-0.0345997,0.306044
7420,-0.0342937,0.306383
7421,-0.0339873,0.306719
7422,-0.0336806,0.307053
7423,-0.0333735,0.307383
7424,-0.0330661,0.30771
7425,-0.0327584,0.308035
7426,-0.0324504,0.308356
7427,-0.032142,0.308674
7428,-0.0318334,0.30899
7429,-0.0315244,0.309302
7430,-0.0312151,0.309611
7431,-0.0309055,0.309917
7432,-0.0305955,0.31022
7433,-0.0302853,0.31052
7434,-0.0299748,0.310817
7435,-0.029664,0.311111
7436,-0.0293529,0.311402
7437,-0.0290415,0.31169
7438,-0.0287298,0.311975
7439,-0.0284178,0.312257
7440,-0.0281056,0.312536
7441,-0.027793,0.312811
7442,-0.0274802,0.313084
7443,-0.0271671,0.313354
7444,-0.0268538,0.31362
7445,-0.0265402,0.313883
7446,-0.0262263,0.314144
7447,-0.0259121,0.314401
7448,-0.0255977,0.314655
7449,-0.0252831,0.314906
7450,-0.0249682,0.315154
7451,-0.024653,0.315399
7452,-0.0243376,0.315641
7453,-0.024022,0.31588
7454,-0.0237061,0.316115
7455,-0.02339,0.316348
7456,-0.0230736,0.316577
7457,-0.022757,0.316804
7458,-0.0224402,0.317027
7459,-0.0221232,0.317247
7460,-0.021806,0.317464
7461,-0.0214885,0.317678
7462,-0.0211708,0.317889
7463,-0.0208529,0.318096
7464,-0.0205348,0.318301
7465,-0.0202165,0.318502
7466,-0.019898,0.318701
7467,-0.0195793,0.318896
7468,-0.0192604,0.319088
7469,-0.0189414,0.319277
7470,-0.0186221,0.319463
7471,-0.0183026,0.319645
7472,-0.017983,0.319825
7473,-0.0176631,0.320001
7474,-0.0173431,0.320175
7475,-0.017023,0.320345
7476,-0.0167026,0.320512
7477,-0.0163821,0.320675
7478,-0.0160614,0.320836
7479,-0.0157406,0.320994
7480,-0.0154196,0.321148
7481,-0.0150985,0.321299
7482,-0.0147772,0.321448
7483,-0.0144557,0.321592
7484,-0.0141341,0.321734
7485,-0.0138124,0.321873
7486,-0.0134905,0.322008
7487,-0.0131685,0.322141
7488,-0.0128464,0.32227
7489,-0.0125241,0.322396
7490,-0.0122017,0.322519
7491,-0.0118792,0.322639
7492,-0.0115565,0.322755
7493,-0.0112338,0.322868
7494,-0.0109109,0.322979
7495,-0.0105879,0.323086
7496,-0.0102649,0.32319
7497,-0.00994166,0.32329
7498,-0.00961837,0.323388
7499,-0.00929499,0.323482
7500,-0.0089715,0.323573
7501,-0.00864793,0.323661
7502,-0.00832427,0.323746
7503,-0.00800052,0.323828
7504,-0.00767669,0.323906
7505,-0.00735279,0.323982
7506,-0.00702881,0.324054
7507,-0.00670475,0.324123
7508,-0.00638063,0.324188
7509,-0.00605644,0.324251
7510,-0.00573219,0.32431
7511,-0.00540788,0.324367
7512,-0.00508351,0.32442
7513,-0.00475909,0.32447
7514,-0.00443462,0.324516
7515,-0.00411011,0.32456
7516,-0.00378555,0.3246
7517,-0.00346095,0.324637
7518,-0.00313631,0.324671
7519,-0.00281164,0.324702
7520,-0.00248694,0.32473
7521,-0.00216221,0.324754
7522,-0.00183746,0.324775
7523,-0.00151268,0.324793
7524,-0.00118789,0.324808
7525,-0.000863079,0.32482
7526,-0.000538259,0.324828
7527,-0.000213431,0.324833
7528,0.000111402,0.324835
7529,0.000436238,0.324834
7530,0.000761072,0.32483
7531,0.0010859,0.324823
7532,0.00141072,0.324812
7533,0.00173554,0.324798
7534,0.00206034,0.324781
7535,0.00238512,0.324761
7536,0.00270988,0.324738
7537,0.00303461,0.324711
7538,0.00335933,0.324681
7539,0.00368401,0.324648
7540,0.00400866,0.324612
7541,0.00433327,0.324573
7542,0.00465784,0.32453
7543,0.00498237,0.324485
7544,0.00530685,0.324436
7545,0.00563129,0.324384
7546,0.00595567,0.324328
7547,0.00628,0.32427
7548,0.00660427,0.324208
7549,0.00692848,0.324144
7550,0.00725262,0.324076
7551,0.0075767,0.324004
7552,0.0079007,0.32393
7553,0.00822463,0.323853
7554,0.00854849,0.323772
7555,0.00887226,0.323688
7556,0.00919595,0.323601
7557,0.00951955,0.323511
7558,0.00984306,0.323417
7559,0.0101665,0.323321
7560,0.0104898,0.323221
7561,0.010813,0.323118
7562,0.0111361,0.323012
7563,0.0114591,0.322903
7564,0.0117821,0.322791
7565,0.0121048,0.322675
7566,0.0124275,0.322556
7567,0.0127501,0.322434
7568,0.0130725,0.322309
7569,0.0133948,0.322181
7570,0.013717,0.32205
7571,0.014039,0.321915
7572,0.014361,0.321777
7573,0.0146827,0.321636
7574,0.0150044,0.321492
7575,0.0153259,0.321345
7576,0.0156472,0.321195
7577,0.0159684,0.321041
7578,0.0162894,0.320885
7579,0.0166103,0.320725
7580,0.0169311,0.320562
7581,0.0172516,0.320396
7582,0.017572,0.320227
7583,0.0178922,0.320054
7584,0.0182123,0.319879
7585,0.0185322,0.3197
7586,0.0188519,0.319518
7587,0.0191714,0.319333
7588,0.0194907,0.319145
7589,0.0198099,0.318954
7590,0.0201288,0.31876
7591,0.0204476,0.318562
7592,0.0207662,0.318362
7593,0.0210845,0.318158
7594,0.0214027,0.317951
7595,0.0217206,0.317741
7596,0.0220384,0.317528
7597,0.0223559,0.317312
7598,0.0226732,0.317093
7599,0.0229903,0.31687
7600,0.0233072,0.316645
7601,0.0236238,0.316416
7602,0.0239402,0.316185
7603,0.0242564,0.31595
7604,0.0245724,0.315712
7605,0.0248881,0.315471
7606,0.0252035,0.315227
7607,0.0255188,0.314979
7608,0.0258338,0.314729
7609,0.0261485,0.314476
7610,0.026463,0.314219
7611,0.0267772,0.31396
7612,0.0270911,0.313697
7613,0.0274048,0.313431
7614,0.0277183,0.313162
7615,0.0280314,0.312891
7616,0.0283443,0.312616
7617,0.0286569,0.312338
7618,0.0289693,0.312056
7619,0.0292813,0.311772
7620,0.0295931,0.311485
7621,0.0299046,0.311195
7622,0.0302158,0.310902
7623,0.0305267,0.310605
7624,0.0308373,0.310306
7625,0.0311476,0.310003
7626,0.0314576,0.309698
7627,0.0317673,0.309389
7628,0.0320767,0.309078
7629,0.0323858,0.308763
7630,0.0326945,0.308445
7631,0.033003,0.308125
7632,0.0333111,0.307801
7633,0.0336189,0.307474
7634,0.0339264,0.307145
7635,0.0342335,0.306812
7636,0.0345403,0.306476
7637,0.0348468,0.306137
7638,0.0351529,0.305795
7639,0.0354587,0.305451
7640,0.0357642,0.305103
7641,0.0360693,0.304752
7642,0.036374,0.304398
7643,0.0366784,0.304042
7644,0.0369825,0.303682
7645,0.0372862,0.303319
7646,0.0375895,0.302953
7647,0.0378924,0.302585
7648,0.038195,0.302213
7649,0.0384972,0.301839
7650,0.0387991,0.301461
7651,0.0391005,0.30108
7652,0.0394016,0.300697
7653,0.0397023,0.300311
7654,0.0400026,0.299921
7655,0.0403025,0.299529
7656,0.0406021,0.299134
7657,0.0409012,0.298735
7658,0.0411999,0.298334
7659,0.0414983,0.29793
7660,0.0417962,0.297523
7661,0.0420937,0.297113
7662,0.0423908,0.296701
7663,0.0426875,0.296285
7664,0.0429838,0.295866
7665,0.0432797,0.295445
7666,0.0435751,0.29502
7667,0.0438702,0.294593
7668,0.0441647,0.294163
7669,0.0444589,0.29373
7670,0.0447526,0.293294
7671,0.0450459,0.292855
7672,0.0453388,0.292413
7673,0.0456312,0.291968
7674,0.0459232,0.291521
7675,0.0462147,0.29107
7676,0.0465058,0.290617
7677,0.0467964,0.290161
7678,0.0470865,0.289702
7679,0.0473762,0.289241
7680,0.0476655,0.288776
7681,0.0479543,0.288309
7682,0.0482426,0.287838
7683,0.0485304,0.287365
7684,0.0488178,0.286889
7685,0.0491047,0.286411
7686,0.0493911,0.285929
7687,0.049677,0.285445
7688,0.0499624,0.284958
7689,0.0502474,0.284468
7690,0.0505319,0.283975
7691,0.0508158,0.283479
7692,0.0510993,0.282981
7693,0.0513823,0.28248
7694,0.0516648,0.281976
7695,0.0519468,0.28147
7696,0.0522282,0.28096
7697,0.0525092,0.280448
7698,0.0527896,0.279933
7699,0.0530696,0.279416
7700,0.053349,0.278895
7701,0.0536279,0.278372
7702,0.0539063,0.277846
7703,0.0541841,0.277318
7704,0.0544614,0.276786
7705,0.0547382,0.276252
7706,0.0550145,0.275716
7707,0.0552902,0.275176
7708,0.0555653,0.274634
7709,0.05584,0.274089
7710,0.0561141,0.273542
7711,0.0563876,0.272992
7712,0.0566606,0.272439
7713,0.056933,0.271883
7714,0.0572049,0.271325
7715,0.0574763,0.270764
7716,0.057747,0.270201
7717,0.0580172,0.269634
7718,0.0582869,0.269066
7719,0.0585559,0.268494
7720,0.0588244,0.26792
7721,0.0590923,0.267343
7722,0.0593597,0.266764
7723,0.0596264,0.266182
7724,0.0598926,0.265597
7725,0.0601582,0.26501
7726,0.0604232,0.26442
7727,0.0606876,0.263828
7728,0.0609515,0.263233
7729,0.0612147,0.262636
7730,0.0614773,0.262035
7731,0.0617394,0.261433
7732,0.0620008,0.260827
7733,0.0622616,0.26022
7734,0.0625219,0.259609
7735,0.0627815,0.258996
7736,0.0630405,0.258381
7737,0.0632988,0.257763
7738,0.0635566,0.257142
7739,0.0638138,0.256519
7740,0.0640703,0.255893
7741,0.0643262,0.255265
7742,0.0645814,0.254635
7743,0.0648361,0.254002
7744,0.0650901,0.253366
7745,0.0653434,0.252728
7746,0.0655962,0.252087
7747,0.0658482,0.251444
7748,0.0660997,0.250799
7749,0.0663505,0.250151
7750,0.0666006,0.249501
7751,0.0668501,0.248848
7752,0.067099,0.248192
7753,0.0673472,0.247535
7754,0.0675947,0.246874
7755,0.0678416,0.246212
7756,0.0680878,0.245547
7757,0.0683333,0.244879
7758,0.0685782,0.24421
7759,0.0688224,0.243537
7760,0.069066,0.242863
7761,0.0693088,0.242186
7762,0.069551,0.241506
7763,0.0697925,0.240825
7764,0.0700334,0.24014
7765,0.0702735,0.239454
7766,0.0705129,0.238765
7767,0.0707517,0.238074
7768,0.0709898,0.237381
7769,0.0712272,0.236685
7770,0.0714639,0.235987
7771,0.0716998,0.235286
7772,0.0719351,0.234583
7773,0.0721697,0.233878
7774,0.0724036,0.233171
7775,0.0726368,0.232461
7776,0.0728692,0.231749
7777,0.073101,0.231035
7778,0.073332,0.230319
7779,0.0735623,0.2296
7780,0.0737919,0.228879
7781,0.0740208,0.228156
7782,0.074249,0.22743
7783,0.0744764,0.226702
7784,0.0747031,0.225972
7785,0.0749291,0.22524
7786,0.0751543,0.224506
7787,0.0753788,0.223769
7788,0.0756026,0.223031
7789,0.0758256,0.22229
7790,0.0760479,0.221547
7791,0.0762694,0.220801
7792,0.0764902,0.220054
7793,0.0767103,0.219304
7794,0.0769296,0.218552
7795,0.0771482,0.217798
7796,0.077366,0.217042
7797,0.077583,0.216284
7798,0.0777993,0.215524
7799,0.0780148,0.214761
7800,0.0782296,0.213997
7801,0.0784436,0.21323
7802,0.0786568,0.212461
7803,0.0788693,0.211691
7804,0.0790809,0.210918
7805,0.0792919,0.210143
7806,0.079502,0.209366
7807,0.0797114,0.208587
7808,0.07992,0.207805
7809,0.0801278,0.207022
7810,0.0803348,0.206237
7811,0.080541,0.20545
7812,0.0807465,0.204661
7813,0.0809511,0.203869
7814,0.081155,0.203076
7815,0.0813581,0.202281
7816,0.0815604,0.201483
7817,0.0817618,0.200684
7818,0.0819625,0.199883
7819,0.0821624,0.19908
7820,0.0823615,0.198275
7821,0.0825598,0.197468
7822,0.0827572,0.196659
7823,0.0829539,0.195848
7824,0.0831497,0.195035
7825,0.0833448,0.19422
7826,0.083539,0.193404
7827,0.0837324,0.192585
7828,0.083925,0.191765
7829,0.0841167,0.190942
7830,0.0843077,0.190118
7831,0.0844978,0.189292
7832,0.0846871,0.188464
7833,0.0848756,0.187634
7834,0.0850632,0.186803
7835,0.08525,0.185969
7836,0.085436,0.185134
7837,0.0856211,0.184297
7838,0.0858054,0.183458
7839,0.0859889,0.182617
7840,0.0861715,0.181775
7841,0.0863532,0.18093
7842,0.0865342,0.180084
7843,0.0867143,0.179236
7844,0.0868935,0.178387
7845,0.0870719,0.177535
7846,0.0872494,0.176682
7847,0.0874261,0.175827
7848,0.0876019,0.174971
7849,0.0877769,0.174113
7850,0.087951,0.173253
7851,0.0881243,0.172391
7852,0.0882967,0.171528
7853,0.0884682,0.170663
7854,0.0886388,0.169796
7855,0.0888086,0.168927
7856,0.0889776,0.168057
7857,0.0891456,0.167186
7858,0.0893128,0.166312
7859,0.0894791,0.165437
7860,0.0896446,0.164561
7861,0.0898091,0.163682
7862,0.0899728,0.162803
7863,0.0901356,0.161921
7864,0.0902975,0.161038
7865,0.0904586,0.160153
7866,0.0906187,0.159267
7867,0.090778,0.15838
7868,0.0909364,0.15749
7869,0.0910939,0.156599
7870,0.0912505,0.155707
7871,0.0914062,0.154813
7872,0.091561,0.153918
7873,0.0917149,0.153021
7874,0.0918679,0.152122
7875,0.09202,0.151222
7876,0.0921713,0.150321
7877,0.0923216,0.149418
7878,0.092471,0.148513
7879,0.0926195,0.147608
7880,0.0927671,0.1467
7881,0.0929138,0.145792
7882,0.0930596,0.144881
7883,0.0932045,0.14397
7884,0.0933485,0.143057
7885,0.0934915,0.142142
7886,0.0936337,0.141227
7887,0.0937749,0.140309
7888,0.0939152,0.139391
7889,0.0940546,0.138471
7890,0.0941931,0.137549
7891,0.0943306,0.136627
7892,0.0944672,0.135703
7893,0.0946029,0.134777
7894,0.0947377,0.133851
7895,0.0948716,0.132923
7896,0.0950045,0.131993
7897,0.0951365,0.131063
7898,0.0952675,0.130131
7899,0.0953977,0.129198
7900,0.0955269,0.128263
7901,0.0956551,0.127328
7902,0.0957825,0.126391
7903,0.0959089,0.125453
7904,0.0960343,0.124513
7905,0.0961588,0.123573
7906,0.0962824,0.122631
7907,0.096405,0.121688
7908,0.0965267,0.120743
7909,0.0966475,0.119798
7910,0.0967673,0.118851
7911,0.0968861,0.117903
7912,0.097004,0.116954
7913,0.097121,0.116004
7914,0.097237,0.115053
7915,0.097352,0.114101
7916,0.0974661,0.113147
7917,0.0975793,0.112193
7918,0.0976915,0.111237
7919,0.0978027,0.11028
7920,0.097913,0.109322
7921,0.0980223,0.108363
7922,0.0981307,0.107403
7923,0.0982381,0.106442
7924,0.0983445,0.10548
7925,0.09845,0.104517
7926,0.0985545,0.103552
7927,0.0986581,0.102587
7928,0.0987606,0.101621
7929,0.0988623,0.100653
7930,0.0989629,0.0996852
7931,0.0990626,0.098716
7932,0.0991613,0.0977458
7933,0.0992591,0.0967746
7934,0.0993558,0.0958025
7935,0.0994516,0.0948294
7936,0.0995465,0.0938554
7937,0.0996403,0.0928804
7938,0.0997332,0.0919046
7939,0.0998251,0.0909278
7940,0.099916,0.0899502
7941,0.100006,0.0889716
7942,0.100095,0.0879922
7943,0.100183,0.0870119
7944,0.10027,0.0860307
7945,0.100356,0.0850487
7946,0.100441,0.0840659
7947,0.100525,0.0830822
7948,0.100608,0.0820977
7949,0.10069,0.0811124
7950,0.100771,0.0801263
7951,0.100852,0.0791394
7952,0.100931,0.0781518
7953,0.101009,0.0771633
7954,0.101086,0.0761741
7955,0.101162,0.0751841
7956,0.101237,0.0741934
7957,0.101312,0.073202
7958,0.101385,0.0722098
7959,0.101457,0.0712169
7960,0.101528,0.0702233
7961,0.101598,0.0692291
7962,0.101668,0.0682341
7963,0.101736,0.0672385
7964,0.101803,0.0662421
7965,0.101869,0.0652452
7966,0.101935,0.0642476
7967,0.101999,0.0632493
7968,0.102062,0.0622505
7969,0.102124,0.061251
7970,0.102186,0.0602509
7971,0.102246,0.0592502
7972,0.102305,0.0582489
7973,0.102363,0.057247
7974,0.102421,0.0562446
7975,0.102477,0.0552416
7976,0.102532,0.0542381
7977,0.102586,0.053234
7978,0.10264,0.0522294
7979,0.102692,0.0512242
7980,0.102743,0.0502186
7981,0.102793,0.0492125
7982,0.102842,0.0482058
7983,0.102891,0.0471987
7984,0.102938,0.0461912
7985,0.102984,0.0451831
7986,0.103029,0.0441746
7987,0.103073,0.0431657
7988,0.103117,0.0421563
7989,0.103159,0.0411466
7990,0.1032,0.0401364
7991,0.10324,0.0391258
7992,0.103279,0.0381148
7993,0.103317,0.0371034
7994,0.103354,0.0360917
7995,0.10339,0.0350796
7996,0.103425,0.0340671
7997,0.10346,0.0330543
7998,0.103493,0.0320412
7999,0.103525,0.0310278
8000,0.103556,0.030014
8001,0.103586,0.0289999
8002,0.103615,0.0279856
8003,0.103643,0.0269709
8004,0.10367,0.025956
8005,0.103696,0.0249408
8006,0.103721,0.0239254
8007,0.103744,0.0229097
8008,0.103767,0.0218938
8009,0.103789,0.0208777
8010,0.10381,0.0198613
8011,0.10383,0.0188448
8012,0.103849,0.017828
8013,0.103867,0.0168111
8014,0.103884,0.015794
8015,0.103899,0.0147767
8016,0.103914,0.0137593
8017,0.103928,0.0127418
8018,0.103941,0.0117241
8019,0.103952,0.0107062
8020,0.103963,0.00968831
8021,0.103973,0.00867027
8022,0.103981,0.00765213
8023,0.103989,0.00663391
8024,0.103996,0.00561562
8025,0.104001,0.00459726
8026,0.104006,0.00357884
8027,0.104009,0.00256038
8028,0.104012,0.00154189
8029,0.104014,0.000523372
8030,0.104014,-0.000495162
8031,0.104014,-0.0015137
8032,0.104012,-0.00253224
8033,0.10401,-0.00355075
8034,0.104006,-0.00456925
8035,0.104001,-0.00558771
8036,0.103996,-0.00660613
8037,0.103989,-0.00762449
8038,0.103982,-0.00864278
8039,0.103973,-0.009661
8040,0.103963,-0.0106791
8041,0.103953,-0.0116972
8042,0.103941,-0.0127151
8043,0.103928,-0.013733
8044,0.103914,-0.0147507
8045,0.1039,-0.0157682
8046,0.103884,-0.0167856
8047,0.103867,-0.0178029
8048,0.103849,-0.01882
8049,0.103831,-0.0198369
8050,0.103811,-0.0208537
8051,0.10379,-0.0218703
8052,0.103768,-0.0228866
8053,0.103745,-0.0239027
8054,0.103721,-0.0249187
8055,0.103696,-0.0259343
8056,0.10367,-0.0269498
8057,0.103643,-0.027965
8058,0.103615,-0.0289799
8059,0.103586,-0.0299945
8060,0.103556,-0.0310089
8061,0.103525,-0.032023
8062,0.103493,-0.0330367
8063,0.10346,-0.0340502
8064,0.103426,-0.0350633
8065,0.103391,-0.0360761
8066,0.103355,-0.0370886
8067,0.103318,-0.0381007
8068,0.10328,-0.0391125
8069,0.103241,-0.0401238
8070,0.103201,-0.0411348
8071,0.10316,-0.0421454
8072,0.103117,-0.0431556
8073,0.103074,-0.0441654
8074,0.10303,-0.0451748
8075,0.102985,-0.0461837
8076,0.102939,-0.0471922
8077,0.102892,-0.0482003
8078,0.102843,-0.0492079
8079,0.102794,-0.050215
8080,0.102744,-0.0512216
8081,0.102693,-0.0522278
8082,0.102641,-0.0532334
8083,0.102587,-0.0542386
8084,0.102533,-0.0552432
8085,0.102478,-0.0562473
8086,0.102422,-0.0572508
8087,0.102364,-0.0582538
8088,0.102306,-0.0592562
8089,0.102247,-0.0602581
8090,0.102187,-0.0612594
8091,0.102125,-0.0622601
8092,0.102063,-0.0632602
8093,0.102,-0.0642597
8094,0.101936,-0.0652586
8095,0.10187,-0.0662569
8096,0.101804,-0.0672545
8097,0.101737,-0.0682515
8098,0.101668,-0.0692478
8099,0.101599,-0.0702434
8100,0.101529,-0.0712384
8101,0.101458,-0.0722327
8102,0.101386,-0.0732263
8103,0.101312,-0.0742192
8104,0.101238,-0.0752113
8105,0.101163,-0.0762028
8106,0.101087,-0.0771935
8107,0.101009,-0.0781835
8108,0.100931,-0.0791727
8109,0.100852,-0.0801612
8110,0.100772,-0.0811488
8111,0.100691,-0.0821357
8112,0.100609,-0.0831219
8113,0.100526,-0.0841072
8114,0.100441,-0.0850917
8115,0.100356,-0.0860753
8116,0.10027,-0.0870582
8117,0.100183,-0.0880402
8118,0.100095,-0.0890213
8119,0.100006,-0.0900016
8120,0.0999162,-0.0909811
8121,0.0998252,-0.0919596
8122,0.0997332,-0.0929373
8123,0.0996403,-0.093914
8124,0.0995464,-0.0948899
8125,0.0994515,-0.0958648
8126,0.0993556,-0.0968388
8127,0.0992588,-0.0978119
8128,0.099161,-0.098784
8129,0.0990622,-0.0997552
8130,0.0989624,-0.100725
8131,0.0988617,-0.101695
8132,0.09876,-0.102663
8133,0.0986573,-0.10363
8134,0.0985537,-0.104596
8135,0.0984491,-0.105562
8136,0.0983435,-0.106526
8137,0.098237,-0.107489
8138,0.0981295,-0.108451
8139,0.0980211,-0.109412
8140,0.0979117,-0.110372
8141,0.0978013,-0.111331
8142,0.09769,-0.112289
8143,0.0975777,-0.113246
8144,0.0974644,-0.114202
8145,0.0973502,-0.115156
8146,0.0972351,-0.11611
8147,0.097119,-0.117062
8148,0.0970019,-0.118014
8149,0.0968839,-0.118964
8150,0.0967649,-0.119913
8151,0.096645,-0.12086
8152,0.0965241,-0.121807
8153,0.0964023,-0.122752
8154,0.0962796,-0.123697
8155,0.0961559,-0.12464
8156,0.0960312,-0.125582
8157,0.0959057,-0.126522
8158,0.0957791,-0.127462
8159,0.0956517,-0.1284
8160,0.0955233,-0.129337
8161,0.0953939,-0.130272
8162,0.0952637,-0.131207
8163,0.0951325,-0.13214
8164,0.0950003,-0.133072
8165,0.0948673,-0.134002
8166,0.0947333,-0.134931
8167,0.0945983,-0.135859
8168,0.0944625,-0.136786
8169,0.0943257,-0.137711
8170,0.094188,-0.138635
8171,0.0940493,-0.139558
8172,0.0939098,-0.140479
8173,0.0937693,-0.141399
8174,0.0936279,-0.142318
8175,0.0934856,-0.143235
8176,0.0933423,-0.144151
8177,0.0931982,-0.145065
8178,0.0930531,-0.145978
8179,0.0929071,-0.146889
8180,0.0927603,-0.147799
8181,0.0926125,-0.148708
8182,0.0924638,-0.149615
8183,0.0923141,-0.150521
8184,0.0921636,-0.151425
8185,0.0920122,-0.152328
8186,0.0918599,-0.15323
8187,0.0917066,-0.15413
8188,0.0915525,-0.155028
8189,0.0913975,-0.155925
8190,0.0912416,-0.15682
8191,0.0910847,-0.157714
8192,0.090927,-0.158606
8193,0.0907684,-0.159497
8194,0.0906089,-0.160386
8195,0.0904485,-0.161274
8196,0.0902873,-0.16216
8197,0.0901251,-0.163045
8198,0.089962,-0.163927
8199,0.0897981,-0.164809
8200,0.0896333,-0.165689
8201,0.0894676,-0.166567
8202,0.0893011,-0.167443
8203,0.0891336,-0.168318
8204,0.0889653,-0.169191
8205,0.0887961,-0.170063
8206,0.088626,-0.170933
8207,0.0884551,-0.171801
8208,0.0882833,-0.172668
8209,0.0881106,-0.173533
8210,0.0879371,-0.174396
8211,0.0877627,-0.175257
8212,0.0875875,-0.176117
8213,0.0874113,-0.176975
8214,0.0872344,-0.177832
8215,0.0870565,-0.178687
8216,0.0868778,-0.17954
8217,0.0866983,-0.180391
8218,0.0865179,-0.18124
8219,0.0863367,-0.182088
8220,0.0861546,-0.182934
8221,0.0859716,-0.183778
8222,0.0857879,-0.18462
8223,0.0856033,-0.185461
8224,0.0854178,-0.1863
8225,0.0852315,-0.187136
8226,0.0850444,-0.187972
8227,0.0848564,-0.188805
8228,0.0846676,-0.189636
8229,0.0844779,-0.190466
8230,0.0842875,-0.191294
8231,0.0840962,-0.19212
8232,0.0839041,-0.192944
8233,0.0837111,-0.193766
8234,0.0835174,-0.194586
8235,0.0833228,-0.195404
8236,0.0831274,-0.196221
8237,0.0829311,-0.197035
8238,0.0827341,-0.197848
8239,0.0825363,-0.198659
8240,0.0823376,-0.199467
8241,0.0821381,-0.200274
8242,0.0819379,-0.201079
8243,0.0817368,-0.201882
8244,0.0815349,-0.202683
8245,0.0813322,-0.203482
8246,0.0811287,-0.204279
8247,0.0809245,-0.205074
8248,0.0807194,-0.205867
8249,0.0805135,-0.206658
8250,0.0803069,-0.207447
8251,0.0800994,-0.208234
8252,0.0798912,-0.209019
8253,0.0796822,-0.209802
8254,0.0794724,-0.210582
8255,0.0792618,-0.211361
8256,0.0790504,-0.212138
8257,0.0788383,-0.212913
8258,0.0786254,-0.213685
8259,0.0784117,-0.214456
8260,0.0781972,-0.215224
8261,0.077982,-0.215991
8262,0.077766,-0.216755
8263,0.0775493,-0.217517
8264,0.0773317,-0.218277
8265,0.0771135,-0.219035
8266,0.0768944,-0.219791
8267,0.0766746,-0.220544
8268,0.0764541,-0.221296
8269,0.0762328,-0.222045
8270,0.0760107,-0.222792
8271,0.075788,-0.223537
8272,0.0755644,-0.22428
8273,0.0753401,-0.22502
8274,0.0751151,-0.225759
8275,0.0748894,-0.226495
8276,0.0746629,-0.227229
8277,0.0744356,-0.227961
8278,0.0742077,-0.22869
8279,0.073979,-0.229417
